Series Name,Series Code,Country Name,Country Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Paraguay,PRY,56.0512083049364,56.5226659407218,57.0219715546452,57.5202464912604,57.9994537500798,58.5493321848482,59.1733062839743,59.7826360286904,60.3732506713035,60.9437030506873,61.4787532398035,61.9783533978877,62.4666312825011,62.9391125069781,63.3683047403022,63.7406110712259,64.0470518769036,64.283971221134,64.453349156346,64.5619527974404,64.6258511339338,64.6699768444118,64.7156887396906,64.7905233579816,64.8426572495616,64.8497197458967
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Latin America & Caribbean,LCN,61.6090491411696,61.9566603946423,62.3015942248263,62.6446876594375,62.9869994584876,63.3301134801107,63.6733163510431,64.0106648972376,64.3423288578275,64.6674219265856,64.9840390147405,65.2868879324071,65.5756896516218,65.8436124271359,66.0834376399536,66.3022923794353,66.4945052212536,66.6612917518983,66.8184804570938,66.9571646960154,67.0646306213077,67.1548718229851,67.2677904864974,67.4032890798546,67.5166736816367,67.5951067228492
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,World,WLD,62.2123323783101,62.4917744513007,62.7775854260287,63.071690571515,63.3762918887283,63.6749954750073,63.9725046672582,64.2723916116431,64.5276735549869,64.7254301333362,64.8897582857659,65.0220848408576,65.1336630165951,65.2060276247656,65.2188559313925,65.1984932438535,65.1569439072432,65.1074424561464,65.0556136053498,64.9805336385927,64.9095729689235,64.8584581186986,64.8376062501119,64.8665067792291,64.9155823281627,64.9747977505069
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Saudi Arabia,SAU,39.5154181671311,38.8540108180063,38.2878287808382,37.6814617956497,36.7958729287309,35.6980776867589,34.4614372113549,33.1598393765725,31.8622448313875,30.628839345838,29.4988991590152,28.4936337866094,27.6245836244784,26.8934381816653,26.2915939682828,25.8020944969312,25.4037894204104,25.0686289993327,24.9155127716875,25.1658463819685,25.6624586752422,25.7510157866464,25.4909400592239,25.2064849390766,24.6445233084711,24.0974420859461
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Argentina,ARG,28.6028236437828,28.3795522407287,28.1666120456224,27.9469003783154,27.7131775250741,27.4656400866515,27.2062216334946,26.9387273529874,26.6642896271438,26.3935191359681,26.1420104636466,25.902064066793,25.680586139157,25.4937170237217,25.3153574386188,25.1502863661773,25.0138297580693,24.887393365487,24.7475897865741,24.5791315086803,24.3732916411389,24.0972913239252,23.6990914612707,23.2387470933239,22.7507462136988,22.190657287242
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Brazil,BRA,31.0471246823009,30.4627391400228,29.8832079892709,29.3049219862669,28.732973157916,28.1712316556511,27.6287989548748,27.1166426495537,26.6247472105413,26.1447366439193,25.6659605483771,25.1859258991219,24.7077541372658,24.2289729512882,23.7494519491259,23.2696192059022,22.8142776949133,22.4022029603472,22.0157734610601,21.6593948870768,21.3525316348572,21.0598118773538,20.7566949222876,20.4706372304111,20.2024769910192,19.9359520540445
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,South Africa,ZAF,36.5326922303721,35.7389734098846,34.9044343850356,34.0374070356067,33.1606903166146,32.3346690213439,31.6292074037739,31.0682348006136,30.6129789232537,30.2192995376567,29.9130286624476,29.6757710969323,29.4031990378429,29.1248859212829,28.90203928814,28.6881386176942,28.5045913030218,28.3085126400749,28.3271458066446,28.2635806593204,27.8564496966846,27.4300151160759,26.9991523285718,26.6135516247987,26.3211830824158,26.0848983807105
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Spain,ESP,15.330549939502,15.0385455132257,14.815829862741,14.6602318145479,14.5742351751512,14.5448266635092,14.5192818634978,14.5057421269898,14.543139992054,14.5948435805937,14.6850331352484,14.8118630613198,14.9215556038969,15.0089538303643,15.0600098504152,15.0721422735095,15.0512623691846,14.9967903134298,14.9182925617657,14.8205817262009,14.665685455539,14.4487958383745,14.1995072556252,13.9083161586305,13.5959103362946,13.2586507610337
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mexico,MEX,35.1819139987556,34.7553158149552,34.3200781274208,33.8795595259076,33.4366958039727,32.9986287285332,32.5469201903697,32.0692922954767,31.5812288019191,31.1034912087738,30.6450452482194,30.2004247849867,29.7720329865474,29.3751716772477,29.0183118156619,28.6828647635981,28.3445326761251,27.9777528149171,27.5802572831292,27.1658495783116,26.7483787169189,26.3467733838135,25.9842947015035,25.6612568545109,25.3113209855908,24.9179721383635
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Uruguay,URY,24.522505699184,24.4530642217285,24.363416703751,24.2468240451291,24.1094445290773,23.9386002500315,23.7313888577958,23.5227135427271,23.3140290192465,23.0842426867952,22.8390963235623,22.5720531550341,22.2892773415135,22.0102382918005,21.7486742973334,21.5240049059332,21.3228151127368,21.1456177329271,20.9805452813511,20.7672710504473,20.4930190712481,20.1749643935287,19.8076445556416,19.4316121158379,19.0668560355279,18.6854031360825
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Paraguay,PRY,39.9835470243981,39.5056938805063,38.9852178099884,38.4449029230549,37.9025314521353,37.270330736131,36.5538179953155,35.8472784166655,35.146033780203,34.449979327755,33.783792088943,33.1553180686434,32.547364517234,31.9647643717756,31.4263097489439,30.9367073161559,30.5063370177424,30.1529378547493,29.873417498703,29.6522664370493,29.4697304026531,29.2982426250081,29.1342730887552,29.0219356684184,28.926431676879,28.7810049639502
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Latin America & Caribbean,LCN,33.0921503335895,32.6484550553287,32.2042607397429,31.7544302803011,31.2970166709451,30.8339856511109,30.3657409146726,29.8974925315456,29.4302451420207,28.9699518231705,28.5191735359779,28.0771851852497,27.6435725868897,27.2232380593174,26.8174798030877,26.4185805160122,26.0309295543562,25.655759229899,25.2858047401695,24.9246016321479,24.5803974655135,24.2397732716144,23.8969231880291,23.5698972326423,23.2355138763995,22.8762106927148
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,World,WLD,31.1051368585769,30.7510127930992,30.3869827641123,30.0083929885401,29.6153010913489,29.2296542347345,28.8495261292812,28.4690540483342,28.1345721007837,27.8668176608085,27.6457012921186,27.4594127134997,27.2881031482141,27.1331299042716,26.9987408455058,26.8806617050551,26.7652316696803,26.6346804203452,26.4960458540003,26.3650290026738,26.2151433987492,26.037734859931,25.8301004298853,25.6061061281925,25.3456901109415,25.0464369423657
Gini index,SI.POV.GINI,Brazil,BRA,59.6,59,..,58.4,58.1,57.6,56.5,56.3,55.6,54.9,54,53.7,..,52.9,53.4,52.7,52,51.9,53.4,53.3,53.9,53.5,48.9,52.9,52,..
Gini index,SI.POV.GINI,Argentina,ARG,50.7,49.8,51,53.3,53.8,51,48.5,47.8,46.4,46.3,45,43.8,43.7,42.7,41.4,41.1,41.8,..,42.3,41.4,41.7,43.3,42.7,42.4,40.7,..
Gini index,SI.POV.GINI,South Africa,ZAF,..,..,57.8,..,..,..,..,64.8,..,..,63,..,63.4,..,..,..,63,..,..,..,..,..,..,..,..,..
Gini index,SI.POV.GINI,Spain,ESP,34.6,33.8,34.1,..,..,31.8,33.3,32.4,33.5,34.1,34.2,34.9,35.2,35.7,35.4,36.2,36.1,36.2,35.8,34.7,34.7,34.3,34.9,33.9,..,..
Gini index,SI.POV.GINI,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gini index,SI.POV.GINI,Paraguay,PRY,..,54.6,..,54.6,57.3,54.9,52.3,51.4,53,53,50.7,49.1,51,52.3,47.6,47.9,50.7,47.6,47.9,48.5,46,45.7,43.5,42.9,45.1,..
Gini index,SI.POV.GINI,Mexico,MEX,53.3,..,53.4,..,50.6,..,50.3,50.9,49.7,..,50.8,..,47.7,..,49.6,..,48.9,..,46.9,..,46,..,44.6,..,43.5,..
Gini index,SI.POV.GINI,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gini index,SI.POV.GINI,World,WLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 01/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
